region,hotel_id,hotel_name,address,hotel_link,hotel_img_link,positive_keywords,negative_keywords
부산,246,플레아드 블랑 호텔 & 레지던스,"부산, 해운대해변로298번길 29",https://www.booking.com/hotel/kr/plea-de-blanc.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517372&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/147117055.jpg?k=6a6d7c1a6960963182e1c70165b43b11f198716930c308d542f7bb2c65111c29&o=&hp=1,아기와함께|위치|주차|숙소크기|합리적인 가격,공사중|엘리베이터|느림
부산,247,해운대 센트럴 호텔,"부산, 해운대구 해운대해변로 298번길 33",https://www.booking.com/hotel/kr/haeundaesenteureolhotel.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517372&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/307345115.jpg?k=bd784bf100780a49b18a856a3358befd81dd23574fcead07285e80eeb130c6ef&o=&hp=1,해운대해수욕장|바다와가까워서|역시나,주차장|이물질|편의점 없음
부산,248,신라스테이 해운대,"부산, 해운대구 해운대로 570번길 46",https://www.booking.com/hotel/kr/shilla-stay-haeundae.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517372&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/96860017.jpg?k=06fd069802fbf1032be7c0f21f7af1e8e67529bb8cb72755eb3c02aab475def1&o=&hp=1,정갈함|위치 좋음|해변가|친절,흡연실|직원 불친절
부산,249,지앤비 호텔,"부산, 중구 흑교로 19",https://www.booking.com/hotel/kr/gnb.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517373&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/73971527.jpg?k=2f77b8758c9b3e41754913ae098ecc7bfc4f5ffddfa08c442fdf05f577953ba6&o=&hp=1,침대쿠션|깨끗함|시설큼|친절|이동 편리,청결하지 못함|청결|냄새
부산,250,베스트웨스턴 해운대 호텔,"부산, 해운대구 구남로 42",https://www.booking.com/hotel/kr/best-western-haeundae.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517373&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/114556531.jpg?k=0343c3b8906cc82ff72ebcbf40bf59cb2dcf2898711de9aed15079b6e1927957&o=&hp=1,우수|해수욕장|근접성|해운대 바로 앞,주차장|모델 수준임|답답함
부산,251,베스트 웨스턴 플러스 부산 송도,"부산, 서구 송도해변로 97",https://www.booking.com/hotel/kr/best-western-plus-songdo.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517373&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/258914710.jpg?k=c9e2285dcb66f6fe3a4d008415633da29e6a32a95bdff189e739529bae6ea9dd&o=&hp=1,조용한분위기|최고|해수욕장|바다뷰|새건물,외부주차장|불편함|욕조가 없는
부산,252,솔라리아 니시테츠 호텔 부산,"부산, 부산진구 서면로 20",https://www.booking.com/hotel/kr/solaria-busan.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517373&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/97840192.jpg?k=6f16423d82b10bd1ae7d229c81d907a3d9ec1e7e16343964ccf9759ad28d9b9f&o=&hp=1,어디든 편한 위치|친절함|가격대비|교통편,청소 상태가 안좋음
부산,253,센텀 프리미어 호텔,"부산, 해운대구 센텀1로 17",https://www.booking.com/hotel/kr/centum-premier.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517373&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/210722269.jpg?k=eeab1d83c9ad0591044309eb2990f49dfdd72644d51996af998fe0d60ab78b72&o=&hp=1,쇼핑센터|지하철 인근|베드|훌륭함,청소|느림|아침 식사
부산,254,해운대 센텀 호텔,"부산, 해운대구 센텀3로 20",https://www.booking.com/hotel/kr/haeundae-centum.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517373&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/222769284.jpg?k=2823261b4118e82ce6cd998835942239e8fce4ac852d09372728447b4d99b419&o=&hp=1,스위트룸|출장목적|편안함|찾기쉬움,낙후됨|조식 미운영
부산,255,신라스테이 서부산,"부산, 강서구 명지국제7로 38",https://www.booking.com/hotel/kr/shillastay-seobusan.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517373&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/294310432.jpg?k=54b460a155037cb0d90dc1f3049d2255a06f65a4ff47d6f0be7e9fe39b60b3d1&o=&hp=1,상냥함|객실컨디션|깔끔함|친절함,접근성|청결|화장실
부산,256,켄트호텔 광안리 by 켄싱턴,"부산, 수영구 광안해변로 229",https://www.booking.com/hotel/kr/kent-gwangalli.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517373&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/292118469.jpg?k=067c517471e7dd03c1e313b2f9a1d410c688388074b915dec04c8a2173ead298&o=&hp=1,친절함|깔끔함|광안리|편안함|바다 바로 앞,불편함|샤워기|오래됨|주차시설
부산,257,베스트 루이스 해밀턴 호텔 해운대,"부산, 해운대구 해운대해변로 209번 가길 8",https://www.booking.com/hotel/kr/best-louis-hamilton.ko.html?label=gen173nr-1DCAEoggI46AdIM1gEaH2IAQGYARe4AQfIAQzYAQPoAQGIAgGoAgO4AryJ15AGwAIB0gIkMjBlZTIxYmItYTA1NC00ZGI1LTg0NDAtY2I0ZjBhZTI5ZTlm2AIE4AIB&sid=23113aa8bd3e0dca8422b951892f998c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=d5bb25e78c8b00a2&srepoch=1645593808&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/238309244.jpg?k=6cdf7882898e6879b8b0643102f9c1c926e3a87204d48236458d109ba7ef33fb&o=&hp=1,프론트 직원들 친절|저렴한 가격|호텔 위치|부산역 바로 앞,지저분함|번화가에서 먼
부산,258,호텔 아쿠아 펠리스,"부산, 수영구 광안해변로 225",https://www.booking.com/hotel/kr/aqua-palace.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=d15b395f603b0249&srepoch=1645517376&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/317067198.jpg?k=423b8ba4a076231868a67573a722fe5a578c1baaec35560db6051553e046e243&o=&hp=1,접근성|뷰|방 크기|따뜻함|오션뷰,불진절함|시끄러움
부산,259,호텔 런더너 광안점,"부산, 수영구 민락본동로 12-4",https://www.booking.com/hotel/kr/londner.ko.html?label=gen173nr-1DCAEoggI46AdIM1gEaH2IAQGYARe4AQfIAQzYAQPoAQGIAgGoAgO4AryJ15AGwAIB0gIkMjBlZTIxYmItYTA1NC00ZGI1LTg0NDAtY2I0ZjBhZTI5ZTlm2AIE4AIB&sid=23113aa8bd3e0dca8422b951892f998c&aid=304142&ucfs=1&arphpl=1&checkin=2022-02-23&checkout=2022-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=732c261f1b2a00ea&srepoch=1645593924&all_sr_blocks=265862105_105611220_2_0_0&highlighted_blocks=265862105_105611220_2_0_0&matching_block_id=265862105_105611220_2_0_0&sr_pri_blocks=265862105_105611220_2_0_0__5410800&tpi_r=2&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/203504155.jpg?k=89f320b74913808a13a1d8d39e9c9d91f75fb3dc0324424d7ac67852d31624d2&o=&hp=1,깨끗함|하버뷰|합리적|안락함|침구 좋음,청결도|좁음
부산,260,힐사이드 호텔,"부산, 중구 중구로 160",https://www.booking.com/hotel/kr/hill-side.ko.html?label=gen173nr-1DCAEoggI46AdIM1gEaH2IAQGYARe4AQfIAQzYAQPoAQGIAgGoAgO4AryJ15AGwAIB0gIkMjBlZTIxYmItYTA1NC00ZGI1LTg0NDAtY2I0ZjBhZTI5ZTlm2AIE4AIB&sid=23113aa8bd3e0dca8422b951892f998c&aid=304142&ucfs=1&arphpl=1&checkin=2022-02-23&checkout=2022-02-24&dest_id=1284420&dest_type=hotel&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=5e0a26450243004d&srepoch=1645594001&soh=1&tpi_r=2&from=searchresults#no_availability_msg,https://cf.bstatic.com/xdata/images/hotel/max500/78209912.jpg?k=570a8df5ad22cfef54ffb283df568ffdc2c92e59fd21d740f45662a1beeef218&o=&hp=1,컨디션|룸 업그레이드|넓음|아늑함|아주 편안함,주차가 불편함|객실이 더러움|냄새
부산,261,아몬드 호텔 부산역,"부산, 동구 중앙대로 196번길 12-5",https://www.booking.com/hotel/kr/almond.ko.html?label=gen173nr-1DCAEoggI46AdIM1gEaH2IAQGYARe4AQfIAQzYAQPoAQGIAgGoAgO4AryJ15AGwAIB0gIkMjBlZTIxYmItYTA1NC00ZGI1LTg0NDAtY2I0ZjBhZTI5ZTlm2AIE4AIB&sid=23113aa8bd3e0dca8422b951892f998c&aid=304142&ucfs=1&arphpl=1&checkin=2022-02-23&checkout=2022-02-24&dest_id=1304279&dest_type=hotel&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=4bad2675e66f013e&srepoch=1645594096&all_sr_blocks=130427908_284894961_0_2_0&highlighted_blocks=130427908_284894961_0_2_0&matching_block_id=130427908_284894961_0_2_0&sr_pri_blocks=130427908_284894961_0_2_0__5850000&tpi_r=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/240869749.jpg?k=54a33d7f79a6edae21a923e6fdf0c57903c417ccad5c51e110274fe533bfccf8&o=&hp=1,직원분들|브런치|추천|굿,룸 사이즈|조식 부실
부산,262,부산 비즈니스 호텔,"부산, 부산진구 부전로 67",https://www.booking.com/hotel/kr/busan-business-busan.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=d15b395f603b0249&srepoch=1645517376&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/48952770.jpg?k=5bfce4c18428931f8d59882ddff8a7ba54f6a1f6f4331b3f1c45be010229da52&o=&hp=1,아늑함|편안함|숙박만족도|특색있는,치약|소란스러움
부산,263,아스티호텔 부산,"부산, 동구 중앙대로 214번길 7-8",https://www.booking.com/hotel/kr/asti-busan.ko.html?label=gen173nr-1DCAEoggI46AdIM1gEaH2IAQGYARe4AQfIAQzYAQPoAQGIAgGoAgO4AryJ15AGwAIB0gIkMjBlZTIxYmItYTA1NC00ZGI1LTg0NDAtY2I0ZjBhZTI5ZTlm2AIE4AIB&sid=23113aa8bd3e0dca8422b951892f998c&aid=304142&ucfs=1&arphpl=1&checkin=2022-02-23&checkout=2022-02-24&dest_id=3670914&dest_type=hotel&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=6c96268ef6830167&srepoch=1645594146&all_sr_blocks=367091433_195914215_0_2_0&highlighted_blocks=367091433_195914215_0_2_0&matching_block_id=367091433_195914215_0_2_0&sr_pri_blocks=367091433_195914215_0_2_0__9350000&tpi_r=2&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/202495489.jpg?k=1dea687752587eb82c5080d49c94a8656ba27a729e439cf062e011cb63bc867b&o=&hp=1,뷰|아름다움|친절함|예쁨,주변 공사|조식 미운영
부산,264,호텔 더 마크 해운대,"부산, 해운대구 해운대해변로298번길 29",https://www.booking.com/hotel/kr/the-mark-haeundae.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=d15b395f603b0249&srepoch=1645517376&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/165016092.jpg?k=c8e060913d12e44fade3ded6d3048ff5c704366d41806629e38b229e47cb9192&o=&hp=1,재방문|편안하고 깨끗함|직원들의 친절함|청결함,시끄러움|얼룩
부산,265,베니키아 호텔 해운대,"부산, 해운대구 해운대해변로317",https://www.booking.com/hotel/kr/benikea-haeundae.ko.html?label=gen173nr-1DCAEoggI46AdIM1gEaH2IAQGYARe4AQfIAQzYAQPoAQGIAgGoAgO4AryJ15AGwAIB0gIkMjBlZTIxYmItYTA1NC00ZGI1LTg0NDAtY2I0ZjBhZTI5ZTlm2AIE4AIB&sid=23113aa8bd3e0dca8422b951892f998c&aid=304142&ucfs=1&arphpl=1&checkin=2022-02-23&checkout=2022-02-24&dest_id=1561167&dest_type=hotel&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=205426a20b530033&srepoch=1645594185&all_sr_blocks=156116706_288252087_0_0_0&highlighted_blocks=156116706_288252087_0_0_0&matching_block_id=156116706_288252087_0_0_0&sr_pri_blocks=156116706_288252087_0_0_0__5500000&tpi_r=2&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/242681355.jpg?k=da72f77ee3544cf9415e35551f5f58346efa2a1c41116d189a1816d9807bd06e&o=&hp=1,사우나시설|사우나 무료이용|맛집 많음|라운지|가성비 만족,먼지|지저분함|건조함
부산,266,호텔 벨리아,"부산, 해운대구 해운대해변로 298번길 29 A110",https://www.booking.com/hotel/kr/bellia-busan.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=d15b395f603b0249&srepoch=1645517376&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/295159517.jpg?k=0e1a4f47ebba5343ef666131a5a26dcb0b5b13fd31cfa8500cea15f16689a145&o=&hp=1,가성비 좋음|조리도구|레지던스,주차장|프런트 대응
부산,267,베이몬드 호텔 해운대,"부산, 해운대해변로209번가길 27",https://www.booking.com/hotel/kr/beimondeu-baymond.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=d15b395f603b0249&srepoch=1645517376&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/177046394.jpg?k=827412f0ca4a04e9429678b7a00d6842eff5873082a51ca12b10ee4ed0ac2606&o=&hp=1,해운대|바다전망|인상|가성비|위치,조식 종류|화장실|지저분함|비싼
부산,268,파라곤호텔,"부산, 사상구 광장로 46",https://www.booking.com/hotel/kr/paragon.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=d15b395f603b0249&srepoch=1645517376&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/276474803.jpg?k=bd2548222d4f342f7bb83c90d1829bb47a51309e8e2feddcf0ab82d84bbb5554&o=&hp=1,공항 인접|리셉션 직원|관리 잘됨|청결,더러움|오래됨
부산,269,광안리 유토피아 관광 호텔,"부산, 수영구 무학로9번길 133",https://www.booking.com/hotel/kr/gwangalli-utopia.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=d15b395f603b0249&srepoch=1645517376&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/132864647.jpg?k=fc9fbf64ecaacfff6c92c1961bc5ca908b1ab125a2c7bfe3f8a00743774c42fc&o=&hp=1,간단한 조식,핸드폰 충전|바닷가에서 먼|콘센트
부산,270,토요코인 부산역1호점,"부산, 동구 초량1동 중앙대로196번길 12",https://www.booking.com/hotel/kr/toyoko-inn-busan-no-1.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=d15b395f603b0249&srepoch=1645517376&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/318134557.jpg?k=115b49b92695743946b07537f5867d5fab8b924a755ad681a352e56e8b92cc46&o=&hp=1,침구류|서비스|작지만 필요한 것이 다 있음|부산여 인근,좁음|체크아웃 시간|욕실
